seq,wall_ms,timeCode,eventType,deviceType,userEvent,origReturn,latched
7756,206698,10068,0,0,,0,1
7757,206698,10069,1,1,,1,0
7758,206698,10070,2,1,,1,0
7759,206698,10071,4,2,,0,1
7760,206711,10072,0,0,,0,1
7761,206711,10073,0,0,,0,1
7762,206711,10074,0,0,,0,1
7763,206711,10075,1,1,,1,0
7764,206711,10076,2,1,,1,0
7765,206711,10077,4,2,,0,1
7766,206723,10078,0,0,,0,1
7767,206723,10079,0,0,,0,1
7768,206723,10080,0,0,,0,1
7769,206723,10081,1,1,,1,0
7770,206723,10082,2,1,,1,0
7771,206723,10083,4,2,,0,1
7772,206735,10084,0,0,,0,1
7773,206735,10085,0,0,,0,1
7774,206735,10086,0,0,,0,1
7775,206735,10087,1,1,,1,0
7776,206735,10088,2,1,,1,0
7777,206735,10089,4,2,,0,1
7778,206747,10090,0,0,,0,1
7779,206747,10091,0,0,,0,1
7780,206747,10092,0,0,,0,1
7781,206747,10093,1,1,,1,0
7782,206747,10094,2,1,,1,0
7783,206747,10095,4,2,,0,1
7784,206760,10096,0,0,,0,1
7785,206760,10097,0,0,,0,1
7786,206760,10098,0,0,,0,1
7787,206760,10099,1,1,,1,0
7788,206760,10100,2,1,,1,0
7789,206760,10101,4,2,,0,1
7790,206772,10102,0,0,,0,1
7791,206772,10103,0,0,,0,1
7792,206772,10104,0,0,,0,1
7793,206772,10105,1,1,,1,0
7794,206772,10106,2,1,,1,0
7795,206772,10107,4,2,,0,1
7796,206784,10108,0,0,,0,1
7797,206784,10109,0,0,,0,1
7798,206784,10110,0,0,,0,1
7799,206784,10111,1,1,,1,0
7800,206784,10112,2,1,,1,0
7801,206784,10113,4,2,,0,1
7802,206796,10114,0,0,,0,1
7803,206796,10115,0,0,,0,1
7804,206796,10116,0,0,,0,1
7805,206796,10117,1,1,,1,0
7806,206796,10118,2,1,,1,0
7807,206796,10119,4,2,,0,1
7808,206809,10120,0,0,,0,1
7809,206809,10121,0,0,,0,1
7810,206809,10122,0,0,,0,1
7811,206809,10123,1,1,,1,0
7812,206809,10124,2,1,,1,0
7813,206809,10125,4,2,,0,1
7814,206820,10126,0,0,,0,1
7815,206820,10127,0,0,,0,1
7816,206820,10128,0,0,,0,1
7817,206820,10129,1,1,,1,0
7818,206820,10130,2,1,,1,0
7819,206820,10131,4,2,,0,1
7820,206832,10132,0,0,,0,1
7821,206832,10133,0,0,,0,1
7822,206832,10134,0,0,,0,1
7823,206832,10135,1,1,,1,0
7824,206832,10136,2,1,,1,0
7825,206832,10137,4,2,,0,1
7826,206844,10138,0,0,,0,1
7827,206844,10139,0,0,,0,1
7828,206844,10140,0,0,,0,1
7829,206844,10141,1,1,,1,0
7830,206844,10142,2,1,,1,0
7831,206844,10143,4,2,,0,1
7832,206855,10144,0,0,,0,1
7833,206855,10145,0,0,,0,1
7834,206855,10146,0,0,,0,1
7835,206855,10147,1,1,,1,0
7836,206856,10148,2,1,,1,0
7837,206856,10149,4,2,,0,1
7838,206867,10150,0,0,,0,1
7839,206867,10151,0,0,,0,1
7840,206867,10152,0,0,,0,1
7841,206867,10153,1,1,,1,0
7842,206867,10154,2,1,,1,0
7843,206867,10155,4,2,,0,1
7844,206878,10156,0,0,,0,1
7845,206878,10157,0,0,,0,1
7846,206878,10158,0,0,,0,1
7847,206878,10159,1,1,,1,0
7848,206878,10160,2,1,,1,0
7849,206878,10161,4,2,,0,1
7850,206890,10162,0,0,,0,1
7851,206890,10163,0,0,,0,1
7852,206890,10164,0,0,,0,1
7853,206890,10165,1,1,,1,0
7854,206890,10166,2,1,,1,0
7855,206890,10167,4,2,,0,1
7856,206901,10168,0,0,,0,1
7857,206901,10169,0,0,,0,1
7858,206901,10170,0,0,,0,1
7859,206901,10171,1,1,,1,0
7860,206901,10172,2,1,,1,0
7861,206901,10173,4,2,,0,1
7862,206912,10174,0,0,,0,1
7863,206912,10175,0,0,,0,1
7864,206912,10176,0,0,,0,1
7865,206912,10177,1,1,,1,0
7866,206912,10178,2,1,,1,0
7867,206912,10179,4,2,,0,1
7868,206923,10180,0,0,,0,1
7869,206923,10181,0,0,,0,1
7870,206923,10182,0,0,,0,1
7871,206923,10183,1,1,,1,0
7872,206923,10184,2,1,,1,0
7873,206923,10185,4,2,,0,1
7874,206934,10186,0,0,,0,1
7875,206934,10187,0,0,,0,1
7876,206934,10188,0,0,,0,1
7877,206934,10189,1,1,,1,0
7878,206934,10190,2,1,,1,0
7879,206934,10191,4,2,,0,1
7880,206945,10192,0,0,,0,1
7881,206945,10193,0,0,,0,1
7882,206945,10194,0,0,,0,1
7883,206945,10195,1,1,,1,0
7884,206945,10196,2,1,,1,0
7885,206945,10197,4,2,,0,1
7886,206957,10198,0,0,,0,1
7887,206957,10199,0,0,,0,1
7888,206957,10200,0,0,,0,1
7889,206957,10201,1,1,,1,0
7890,206957,10202,2,1,,1,0
7891,206957,10203,4,2,,0,1
7892,206968,10204,0,0,,0,1
7893,206968,10205,0,0,,0,1
7894,206968,10206,0,0,,0,1
7895,206968,10207,1,1,,1,0
7896,206968,10208,2,1,,1,0
7897,206968,10209,4,2,,0,1
7898,206979,10210,0,0,,0,1
7899,206979,10211,0,0,,0,1
7900,206979,10212,0,0,,0,1
7901,206979,10213,1,1,,1,0
7902,206979,10214,2,1,,1,0
7903,206979,10215,4,2,,0,1
7904,206990,10216,0,0,,0,1
7905,206990,10217,0,0,,0,1
7906,206990,10218,0,0,,0,1
7907,206990,10219,1,1,,1,0
7908,206990,10220,2,1,,1,0
7909,206990,10221,4,2,,0,1
7910,207001,10222,0,0,,0,1
7911,207001,10223,0,0,,0,1
7912,207001,10224,0,0,,0,1
7913,207001,10225,1,1,,1,0
7914,207001,10226,2,1,,1,0
7915,207001,10227,4,2,,0,1
7916,207012,10228,3,0,,0,1
7917,207012,10229,0,0,,0,1
7918,207012,10230,0,0,,0,1
7919,207012,10231,0,0,,0,1
7920,207012,10232,1,1,,1,0
7921,207012,10233,2,1,,1,0
7922,207012,10234,4,2,,0,1
7923,207024,10235,0,0,,0,1
7924,207024,10236,0,0,,0,1
7925,207024,10237,0,0,,0,1
7926,207024,10238,1,1,,1,0
7927,207024,10239,2,1,,1,0
7928,207024,10240,4,2,,0,1
7929,207035,10241,0,0,,0,1
7930,207035,10242,0,0,,0,1
7931,207035,10243,0,0,,0,1
7932,207035,10244,1,1,,1,0
7933,207035,10245,2,1,,1,0
7934,207035,10246,4,2,,0,1
7935,207047,10247,0,0,,0,1
7936,207047,10248,0,0,,0,1
7937,207047,10249,0,0,,0,1
7938,207047,10250,1,1,,1,0
7939,207047,10251,2,1,,1,0
7940,207047,10252,4,2,,0,1
7941,207059,10253,3,0,,0,1
7942,207059,10254,0,0,,0,1
7943,207059,10255,0,0,,0,1
7944,207059,10256,0,0,,0,1
7945,207059,10257,1,1,,1,0
7946,207059,10258,2,1,,1,0
7947,207059,10259,4,2,,0,1
7948,207071,10260,0,0,,0,1
7949,207071,10261,0,0,,0,1
7950,207071,10262,0,0,,0,1
7951,207071,10263,1,1,,1,0
7952,207071,10264,2,1,,1,0
7953,207071,10265,4,2,,0,1
7954,207083,10266,0,0,,0,1
7955,207083,10267,0,0,,0,1
7956,207083,10268,0,0,,0,1
7957,207083,10269,1,1,,1,0
7958,207083,10270,2,1,,1,0
7959,207083,10271,4,2,,0,1
7960,207095,10272,3,0,,0,1
7961,207095,10273,0,0,,0,1
7962,207095,10274,0,0,,0,1
7963,207095,10275,0,0,,0,1
7964,207095,10276,1,1,,1,0
7965,207095,10277,2,1,,1,0
7966,207095,10278,4,2,,0,1
7967,207107,10279,0,0,,0,1
7968,207107,10280,0,0,,0,1
7969,207107,10281,0,0,,0,1
7970,207107,10282,1,1,,1,0
7971,207107,10283,2,1,,1,0
7972,207107,10284,4,2,,0,1
7973,207120,10285,0,0,,0,1
7974,207120,10286,0,0,,0,1
7975,207120,10287,0,0,,0,1
7976,207120,10288,1,1,,1,0
7977,207120,10289,2,1,,1,0
7978,207120,10290,4,2,,0,1
7979,207132,10291,0,0,,0,1
7980,207132,10292,0,0,,0,1
7981,207132,10293,0,0,,0,1
7982,207132,10294,1,1,,1,0
7983,207132,10295,2,1,,1,0
7984,207132,10296,4,2,,0,1
7985,207144,10297,3,0,,0,1
7986,207145,10298,0,0,,0,1
7987,207145,10299,0,0,,0,1
7988,207145,10300,0,0,,0,1
7989,207145,10301,1,1,,1,0
7990,207145,10302,2,1,,1,0
7991,207145,10303,4,2,,0,1
7992,207156,10304,0,0,,0,1
7993,207156,10305,0,0,,0,1
7994,207156,10306,0,0,,0,1
7995,207156,10307,1,1,,1,0
7996,207156,10308,2,1,,1,0
7997,207156,10309,4,2,,0,1
7998,207169,10310,0,0,,0,1
7999,207169,10311,0,0,,0,1
8000,207169,10312,0,0,,0,1
8001,207169,10313,1,1,,1,0
8002,207169,10314,2,1,,1,0
8003,207169,10315,4,2,,0,1
8004,207182,10316,3,0,,0,1
8005,207182,10317,0,0,,0,1
8006,207182,10318,0,0,,0,1
8007,207182,10319,0,0,,0,1
8008,207182,10320,1,1,,1,0
8009,207182,10321,2,1,,1,0
8010,207182,10322,4,2,,0,1
8011,207194,10323,0,0,,0,1
8012,207194,10324,0,0,,0,1
8013,207194,10325,0,0,,0,1
8014,207194,10326,1,1,,1,0
8015,207194,10327,2,1,,1,0
8016,207194,10328,4,2,,0,1
8017,207205,10329,0,0,,0,1
8018,207205,10330,0,0,,0,1
8019,207205,10331,0,0,,0,1
8020,207205,10332,1,1,,1,0
8021,207205,10333,2,1,,1,0
8022,207205,10334,4,2,,0,1
8023,207217,10335,3,0,,0,1
8024,207217,10336,0,0,,0,1
8025,207217,10337,0,0,,0,1
8026,207217,10338,0,0,,0,1
8027,207217,10339,1,1,,1,0
8028,207217,10340,2,1,,1,0
8029,207217,10341,4,2,,0,1
8030,207229,10342,0,0,,0,1
8031,207229,10343,0,0,,0,1
8032,207229,10344,0,0,,0,1
8033,207229,10345,1,1,,1,0
8034,207229,10346,2,1,,1,0
8035,207229,10347,4,2,,0,1
8036,207241,10348,0,0,,0,1
8037,207241,10349,0,0,,0,1
8038,207241,10350,0,0,,0,1
8039,207241,10351,1,1,,1,0
8040,207241,10352,2,1,,1,0
8041,207241,10353,4,2,,0,1
8042,207252,10354,0,0,,0,1
8043,207252,10355,0,0,,0,1
8044,207252,10356,0,0,,0,1
8045,207252,10357,1,1,,1,0
8046,207252,10358,2,1,,1,0
8047,207252,10359,4,2,,0,1
8048,207264,10360,3,0,,0,1
8049,207264,10361,0,0,,0,1
8050,207264,10362,0,0,,0,1
8051,207264,10363,0,0,,0,1
8052,207264,10364,1,1,,1,0
8053,207264,10365,2,1,,1,0
8054,207264,10366,4,2,,0,1
8055,207276,10367,0,0,,0,1
8056,207276,10368,0,0,,0,1
8057,207276,10369,0,0,,0,1
8058,207276,10370,1,1,,1,0
8059,207276,10371,2,1,,1,0
8060,207276,10372,4,2,,0,1
8061,207287,10373,0,0,,0,1
8062,207287,10374,0,0,,0,1
8063,207287,10375,0,0,,0,1
8064,207287,10376,1,1,,1,0
8065,207287,10377,2,1,,1,0
8066,207287,10378,4,2,,0,1
8067,207299,10379,0,0,,0,1
8068,207299,10380,0,0,,0,1
8069,207299,10381,0,0,,0,1
8070,207299,10382,1,1,,1,0
8071,207299,10383,2,1,,1,0
8072,207299,10384,4,2,,0,1
8073,207311,10385,3,0,,0,1
8074,207311,10386,0,0,,0,1
8075,207311,10387,0,0,,0,1
8076,207311,10388,0,0,,0,1
8077,207311,10389,1,1,,1,0
8078,207311,10390,2,1,,1,0
8079,207311,10391,4,2,,0,1
8080,207322,10392,0,0,,0,1
8081,207322,10393,0,0,,0,1
8082,207322,10394,0,0,,0,1
8083,207322,10395,1,1,,1,0
8084,207322,10396,2,1,,1,0
8085,207322,10397,4,2,,0,1
8086,207333,10398,0,0,,0,1
8087,207333,10399,0,0,,0,1
8088,207333,10400,0,0,,0,1
8089,207333,10401,1,1,,1,0
8090,207333,10402,2,1,,1,0
8091,207333,10403,4,2,,0,1
8092,207345,10404,3,0,,0,1
8093,207345,10405,0,0,,0,1
8094,207345,10406,0,0,,0,1
8095,207345,10407,0,0,,0,1
8096,207345,10408,1,1,,1,0
8097,207345,10409,2,1,,1,0
8098,207345,10410,4,2,,0,1
8099,207357,10411,0,0,,0,1
8100,207357,10412,0,0,,0,1
8101,207357,10413,0,0,,0,1
8102,207357,10414,1,1,,1,0
8103,207357,10415,2,1,,1,0
8104,207357,10416,4,2,,0,1
8105,207368,10417,0,0,,0,1
8106,207368,10418,0,0,,0,1
8107,207368,10419,0,0,,0,1
8108,207368,10420,1,1,,1,0
8109,207368,10421,2,1,,1,0
8110,207368,10422,4,2,,0,1
8111,207380,10423,0,0,,0,1
8112,207380,10424,1,1,,1,0
8113,207380,10425,2,1,,1,0
8114,207380,10426,4,2,,0,1
8115,207391,10427,0,0,,0,1
8116,207391,10428,1,1,,1,0
8117,207391,10429,2,1,,1,0
8118,207391,10430,4,2,,0,1
8119,207402,10431,0,0,,0,1
8120,207402,10432,1,1,,1,0
8121,207402,10433,2,1,,1,0
8122,207402,10434,4,2,,0,1
8123,207414,10435,0,0,,0,1
8124,207414,10436,1,1,,1,0
8125,207414,10437,2,1,,1,0
8126,207414,10438,4,2,,0,1
8127,207425,10439,0,0,,0,1
8128,207425,10440,1,1,,1,0
8129,207425,10441,2,1,,1,0
8130,207425,10442,4,2,,0,1
8131,207437,10443,0,0,,0,1
8132,207437,10444,1,1,,1,0
8133,207437,10445,2,1,,1,0
8134,207437,10446,4,2,,0,1
8135,207449,10447,0,0,,0,1
8136,207449,10448,1,1,,1,0
8137,207449,10449,2,1,,1,0
8138,207461,10450,0,0,,0,0
8139,207461,10451,1,1,,1,0
8140,207461,10452,2,1,,1,0
8141,207555,10453,3,0,,0,0
8142,207555,10454,0,0,,0,0
8143,207555,10455,1,1,,1,0
8144,207555,10456,2,1,,1,0
8145,207566,10457,0,0,,0,0
8146,207566,10458,1,1,,1,0
8147,207566,10459,2,1,,1,0
8148,207578,10460,0,0,,0,0
8149,207578,10461,1,1,,1,0
8150,207578,10462,2,1,,1,0
8151,207589,10463,0,0,,0,0
8152,207589,10464,1,1,,1,0
8153,207589,10465,2,1,,1,0
8154,207600,10466,0,0,,0,0
8155,207600,10467,1,1,,1,0
8156,207600,10468,2,1,,1,0
8157,207611,10469,0,0,,0,0
8158,207611,10470,1,1,,1,0
8159,207611,10471,2,1,,1,0
8160,207622,10472,0,0,,0,0
8161,207622,10473,1,1,,1,0
8162,207622,10474,2,1,,1,0
8163,207622,10475,4,2,,0,1
8164,207634,10476,0,0,,0,1
8165,207634,10477,1,1,,1,0
8166,207634,10478,2,1,,1,0
8167,207634,10479,4,2,,0,1
8168,207645,10480,0,0,,0,1
8169,207645,10481,1,1,,1,0
8170,207645,10482,2,1,,1,0
8171,207645,10483,4,2,,0,1
8172,207656,10484,0,0,,0,1
8173,207656,10485,1,1,,1,0
8174,207656,10486,2,1,,1,0
8175,207656,10487,4,2,,0,1
8176,207668,10488,0,0,,0,1
8177,207668,10489,1,1,,1,0
8178,207668,10490,2,1,,1,0
8179,207668,10491,4,2,,0,1
8180,207680,10492,0,0,,0,1
8181,207680,10493,1,1,,1,0
8182,207680,10494,2,1,,1,0
8183,207680,10495,4,2,,0,1
8184,207691,10496,0,0,,0,1
8185,207691,10497,1,1,,1,0
8186,207691,10498,2,1,,1,0
8187,207691,10499,4,2,,0,1
8188,207704,10500,0,0,,0,1
8189,207704,10501,1,1,,1,0
8190,207704,10502,2,1,,1,0
8191,207704,10503,4,2,,0,1
8192,207715,10504,0,0,,0,1
8193,207715,10505,1,1,,1,0
8194,207715,10506,2,1,,1,0
8195,207715,10507,4,2,,0,1
8196,207728,10508,0,0,,0,1
8197,207728,10509,1,1,,1,0
8198,207728,10510,2,1,,1,0
8199,207728,10511,4,2,,0,1
8200,207740,10512,0,0,,0,1
8201,207740,10513,1,1,,1,0
8202,207740,10514,2,1,,1,0
8203,207740,10515,4,2,,0,1
8204,207752,10516,0,0,,0,1
8205,207752,10517,1,1,,1,0
8206,207752,10518,2,1,,1,0
8207,207752,10519,4,2,,0,1
8208,207764,10520,0,0,,0,1
8209,207764,10521,1,1,,1,0
8210,207764,10522,2,1,,1,0
8211,207764,10523,4,2,,0,1
8212,207777,10524,0,0,,0,1
8213,207777,10525,1,1,,1,0
8214,207777,10526,2,1,,1,0
8215,207777,10527,4,2,,0,1
8216,207790,10528,0,0,,0,1
8217,207790,10529,1,1,,1,0
8218,207790,10530,2,1,,1,0
8219,207790,10531,4,2,,0,1
8220,207802,10532,0,0,,0,1
8221,207802,10533,1,1,,1,0
8222,207802,10534,2,1,,1,0
8223,207802,10535,4,2,,0,1
8224,207815,10536,0,0,,0,1
8225,207815,10537,1,1,,1,0
8226,207815,10538,2,1,,1,0
8227,207815,10539,4,2,,0,1
8228,207827,10540,0,0,,0,1
8229,207827,10541,1,1,,1,0
8230,207827,10542,2,1,,1,0
8231,207827,10543,4,2,,0,1
8232,207839,10544,0,0,,0,1
8233,207839,10545,1,1,,1,0
8234,207839,10546,2,1,,1,0
8235,207851,10547,0,0,,0,0
8236,207851,10548,1,1,,1,0
8237,207851,10549,2,1,,1,0
8238,207864,10550,0,0,,0,0
8239,207864,10551,1,1,,1,0
8240,207864,10552,2,1,,1,0
8241,207875,10553,0,0,,0,0
8242,207875,10554,1,1,,1,0
8243,207875,10555,2,1,,1,0
8244,207887,10556,0,0,,0,0
8245,207887,10557,1,1,,1,0
8246,207887,10558,2,1,,1,0
8247,207898,10559,0,0,,0,0
8248,207898,10560,1,1,,1,0
8249,207898,10561,2,1,,1,0
8250,207910,10562,0,0,,0,0
8251,207910,10563,1,1,,1,0
8252,207910,10564,2,1,,1,0
8253,207922,10565,0,0,,0,0
8254,207922,10566,1,1,,1,0
8255,207922,10567,2,1,,1,0
8256,208027,10568,3,0,,0,0
8257,208027,10569,0,0,,0,0
8258,208038,10570,0,0,,0,0
8259,208038,10571,1,1,,1,0
8260,208038,10572,2,1,,1,0
8261,208050,10573,0,0,,0,0
8262,208050,10574,1,1,,1,0
8263,208050,10575,2,1,,1,0
8264,208050,10576,4,2,,0,1
8265,208062,10577,0,0,,0,1
8266,208062,10578,1,1,,1,0
8267,208062,10579,2,1,,1,0
8268,208062,10580,4,2,,0,1
8269,208073,10581,0,0,,0,1
8270,208073,10582,1,1,,1,0
8271,208073,10583,2,1,,1,0
8272,208073,10584,4,2,,0,1
8273,208085,10585,0,0,,0,1
8274,208085,10586,1,1,,1,0
8275,208085,10587,2,1,,1,0
8276,208085,10588,4,2,,0,1
8277,208096,10589,0,0,,0,1
8278,208096,10590,1,1,,1,0
8279,208097,10591,2,1,,1,0
8280,208097,10592,4,2,,0,1
8281,208108,10593,0,0,,0,1
8282,208108,10594,4,2,,0,1
8283,208120,10595,0,0,,0,1
8284,208120,10596,1,1,,1,0
8285,208120,10597,2,1,,1,0
8286,208120,10598,4,2,,0,1
8287,208132,10599,0,0,,0,1
8288,208132,10600,1,1,,1,0
8289,208132,10601,2,1,,1,0
8290,208132,10602,4,2,,0,1
8291,208143,10603,0,0,,0,1
8292,208143,10604,1,1,,1,0
8293,208143,10605,2,1,,1,0
8294,208143,10606,4,2,,0,1
8295,208155,10607,0,0,,0,1
8296,208155,10608,1,1,,1,0
8297,208155,10609,2,1,,1,0
8298,208155,10610,4,2,,0,1
8299,208166,10611,0,0,,0,1
8300,208166,10612,1,1,,1,0
8301,208166,10613,2,1,,1,0
8302,208166,10614,4,2,,0,1
8303,208178,10615,0,0,,0,1
8304,208178,10616,1,1,,1,0
8305,208178,10617,2,1,,1,0
8306,208178,10618,4,2,,0,1
8307,208189,10619,0,0,,0,1
8308,208189,10620,4,2,,0,1
8309,208201,10621,0,0,,0,1
8310,208201,10622,1,1,,1,0
8311,208201,10623,2,1,,1,0
8312,208201,10624,4,2,,0,1
8313,208212,10625,0,0,,0,1
8314,208212,10626,1,1,,1,0
8315,208212,10627,2,1,,1,0
8316,208212,10628,4,2,,0,1
8317,208224,10629,4,2,,0,1
8318,208236,10630,4,2,,0,1
8319,208248,10631,4,2,,0,1
8320,208260,10632,4,2,,0,1
8321,208272,10633,4,2,,0,1
8322,208284,10634,3,0,,0,1
8323,208284,10635,0,0,,0,1
8324,208295,10636,0,0,,0,1
8325,208295,10637,1,1,,1,0
8326,208295,10638,2,1,,1,0
8327,208307,10639,0,0,,0,0
8328,208307,10640,1,1,,1,0
8329,208307,10641,2,1,,1,0
8330,208319,10642,0,0,,0,0
8331,208319,10643,1,1,,1,0
8332,208319,10644,2,1,,1,0
8333,208331,10645,0,0,,0,0
8334,208331,10646,1,1,,1,0
8335,208331,10647,2,1,,1,0
8336,208343,10648,0,0,,0,0
8337,208343,10649,1,1,,1,0
8338,208343,10650,2,1,,1,0
8339,208354,10651,0,0,,0,0
8340,208354,10652,1,1,,1,0
8341,208354,10653,2,1,,1,0
8342,208365,10654,0,0,,0,0
8343,208365,10655,1,1,,1,0
8344,208365,10656,2,1,,1,0
8345,208377,10657,0,0,,0,0
8346,208377,10658,1,1,,1,0
8347,208377,10659,2,1,,1,0
8348,208388,10660,0,0,,0,0
8349,208388,10661,1,1,,1,0
8350,208388,10662,2,1,,1,0
8351,208551,10663,3,0,,0,0
8352,208551,10664,0,0,,0,0
8353,208551,10665,1,1,,1,0
8354,208551,10666,2,1,,1,0
8355,208551,10667,4,2,,0,1
8356,208563,10668,0,0,,0,1
8357,208563,10669,4,2,,0,1
8358,208574,10670,0,0,,0,1
8359,208574,10671,1,1,,1,0
8360,208574,10672,2,1,,1,0
8361,208574,10673,4,2,,0,1
8362,208586,10674,0,0,,0,1
8363,208586,10675,1,1,,1,0
8364,208586,10676,2,1,,1,0
8365,208586,10677,4,2,,0,1
8366,208597,10678,0,0,,0,1
8367,208597,10679,1,1,,1,0
8368,208597,10680,2,1,,1,0
8369,208597,10681,4,2,,0,1
8370,208608,10682,0,0,,0,1
8371,208608,10683,1,1,,1,0
8372,208608,10684,2,1,,1,0
8373,208608,10685,4,2,,0,1
8374,208620,10686,0,0,,0,1
8375,208620,10687,1,1,,1,0
8376,208620,10688,2,1,,1,0
8377,208620,10689,4,2,,0,1
8378,208631,10690,0,0,,0,1
8379,208631,10691,1,1,,1,0
8380,208631,10692,2,1,,1,0
8381,208631,10693,4,2,,0,1
8382,208643,10694,0,0,,0,1
8383,208643,10695,1,1,,1,0
8384,208643,10696,2,1,,1,0
8385,208643,10697,4,2,,0,1
8386,208654,10698,0,0,,0,1
8387,208654,10699,4,2,,0,1
8388,208665,10700,0,0,,0,1
8389,208665,10701,1,1,,1,0
8390,208665,10702,2,1,,1,0
8391,208665,10703,4,2,,0,1
8392,208677,10704,0,0,,0,1
8393,208677,10705,1,1,,1,0
8394,208677,10706,2,1,,1,0
8395,208677,10707,4,2,,0,1
8396,208688,10708,0,0,,0,1
8397,208688,10709,1,1,,1,0
8398,208688,10710,2,1,,1,0
8399,208688,10711,4,2,,0,1
8400,208699,10712,0,0,,0,1
8401,208699,10713,1,1,,1,0
8402,208699,10714,2,1,,1,0
8403,208699,10715,4,2,,0,1
8404,208711,10716,0,0,,0,1
8405,208711,10717,1,1,,1,0
8406,208711,10718,2,1,,1,0
8407,208711,10719,4,2,,0,1
8408,208723,10720,0,0,,0,1
8409,208723,10721,1,1,,1,0
8410,208723,10722,2,1,,1,0
8411,208723,10723,4,2,,0,1
8412,208735,10724,0,0,,0,1
8413,208735,10725,1,1,,1,0
8414,208735,10726,2,1,,1,0
8415,208735,10727,4,2,,0,1
8416,208747,10728,0,0,,0,1
8417,208747,10729,1,1,,1,0
8418,208747,10730,2,1,,1,0
8419,208747,10731,4,2,,0,1
8420,208759,10732,0,0,,0,1
8421,208759,10733,1,1,,1,0
8422,208759,10734,2,1,,1,0
8423,208759,10735,4,2,,0,1
8424,208771,10736,0,0,,0,1
8425,208771,10737,1,1,,1,0
8426,208771,10738,2,1,,1,0
8427,208771,10739,4,2,,0,1
8428,208783,10740,0,0,,0,1
8429,208783,10741,1,1,,1,0
8430,208783,10742,2,1,,1,0
8431,208794,10743,0,0,,0,0
8432,208794,10744,1,1,,1,0
8433,208794,10745,2,1,,1,0
8434,208794,10746,4,2,,0,1
8435,208806,10747,0,0,,0,1
8436,208806,10748,1,1,,1,0
8437,208806,10749,2,1,,1,0
8438,208806,10750,4,2,,0,1
8439,208817,10751,0,0,,0,1
8440,208818,10752,1,1,,1,0
8441,208818,10753,2,1,,1,0
8442,208818,10754,4,2,,0,1
8443,208829,10755,0,0,,0,1
8444,208829,10756,1,1,,1,0
8445,208829,10757,2,1,,1,0
8446,208829,10758,4,2,,0,1
8447,208841,10759,0,0,,0,1
8448,208841,10760,1,1,,1,0
8449,208841,10761,2,1,,1,0
8450,208841,10762,4,2,,0,1
8451,208853,10763,0,0,,0,1
8452,208853,10764,1,1,,1,0
8453,208853,10765,2,1,,1,0
8454,208853,10766,4,2,,0,1
8455,208864,10767,0,0,,0,1
8456,208864,10768,1,1,,1,0
8457,208864,10769,2,1,,1,0
8458,208864,10770,4,2,,0,1
8459,208876,10771,0,0,,0,1
8460,208876,10772,1,1,,1,0
8461,208876,10773,2,1,,1,0
8462,208876,10774,4,2,,0,1
8463,208887,10775,0,0,,0,1
8464,208887,10776,1,1,,1,0
8465,208887,10777,2,1,,1,0
8466,208887,10778,4,2,,0,1
8467,208899,10779,0,0,,0,1
8468,208899,10780,1,1,,1,0
8469,208899,10781,2,1,,1,0
8470,208899,10782,4,2,,0,1
8471,208911,10783,0,0,,0,1
8472,208911,10784,1,1,,1,0
8473,208911,10785,2,1,,1,0
8474,208911,10786,4,2,,0,1
8475,208922,10787,0,0,,0,1
8476,208922,10788,1,1,,1,0
8477,208922,10789,2,1,,1,0
8478,208922,10790,4,2,,0,1
8479,208934,10791,0,0,,0,1
8480,208934,10792,1,1,,1,0
8481,208934,10793,2,1,,1,0
8482,208934,10794,4,2,,0,1
8483,208946,10795,0,0,,0,1
8484,208946,10796,1,1,,1,0
8485,208946,10797,2,1,,1,0
8486,208946,10798,4,2,,0,1
8487,208958,10799,0,0,,0,1
8488,208958,10800,1,1,,1,0
8489,208958,10801,2,1,,1,0
8490,208958,10802,4,2,,0,1
8491,208970,10803,0,0,,0,1
8492,208970,10804,1,1,,1,0
8493,208970,10805,2,1,,1,0
8494,208970,10806,4,2,,0,1
8495,208982,10807,0,0,,0,1
8496,208982,10808,1,1,,1,0
8497,208982,10809,2,1,,1,0
8498,208982,10810,4,2,,0,1
8499,208994,10811,0,0,,0,1
8500,208994,10812,1,1,,1,0
8501,208994,10813,2,1,,1,0
8502,208994,10814,4,2,,0,1
8503,209006,10815,0,0,,0,1
8504,209006,10816,1,1,,1,0
8505,209006,10817,2,1,,1,0
8506,209006,10818,4,2,,0,1
8507,209018,10819,0,0,,0,1
8508,209018,10820,1,1,,1,0
8509,209018,10821,2,1,,1,0
8510,209018,10822,4,2,,0,1
8511,209030,10823,0,0,,0,1
8512,209030,10824,1,1,,1,0
8513,209030,10825,2,1,,1,0
8514,209030,10826,4,2,,0,1
8515,209042,10827,0,0,,0,1
8516,209042,10828,1,1,,1,0
8517,209042,10829,2,1,,1,0
8518,209042,10830,4,2,,0,1
8519,209055,10831,3,0,,0,1
8520,209055,10832,0,0,,0,1
8521,209055,10833,1,1,,1,0
8522,209055,10834,2,1,,1,0
8523,209055,10835,4,2,,0,1
8524,209067,10836,0,0,,0,1
8525,209067,10837,1,1,,1,0
8526,209067,10838,2,1,,1,0
8527,209067,10839,4,2,,0,1
8528,209079,10840,0,0,,0,1
8529,209079,10841,1,1,,1,0
8530,209079,10842,2,1,,1,0
